Month,Date,Hour,Minute,temp_avg,light_avg,humidity_avg,latitude,longitude,Result
2,14,10,45,20.3,3.1,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,11,35,20,3,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,14,40,19,2.6,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,16,35,18.7,2.7,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,17,5,18.7,2.8,68,-37.8199043,144.9404851,Does not need irrigation
2,14,17,45,18.7,2.8,67.8,-37.8199043,144.9404851,Does not need irrigation
2,15,6,0,40.3,98.5,22,-37.8195002,144.9418888,Need irrigation
2,15,6,0,40.6,97.9,28.7,-37.8197121,144.9413253,Need irrigation
2,15,6,15,34.5,97.2,29.1,-37.8199043,144.9404851,Need irrigation
2,15,7,20,34.8,95.3,15.8,-37.8203537,144.9404816,Need irrigation
2,15,7,20,36.1,97.3,21.7,-37.8195002,144.9418888,Need irrigation
2,15,8,30,33.9,95.6,23.4,-37.8199043,144.9404851,Need irrigation
2,15,8,30,32.6,95.6,6.7,-37.8203537,144.9404816,Need irrigation
2,15,8,30,32.6,96.8,24.8,-37.8195002,144.9418888,Need irrigation
2,15,11,55,29.4,2.6,31.7,-37.8199043,144.9404851,Need irrigation
2,15,11,55,29.4,8.4,24.8,-37.8203537,144.9404816,Need irrigation
2,14,11,25,20,3.1,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,11,30,20,11.5,63.1,-37.8195002,144.9418888,Does not need irrigation
2,14,16,50,18.4,11,62,-37.8195002,144.9418888,Does not need irrigation
2,14,16,50,18.1,8,62.2,-37.8203537,144.9404816,Does not need irrigation
2,14,16,50,17.7,0.8,60.3,-37.8197121,144.9413253,Does not need irrigation
2,14,17,55,18.4,2.8,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,18,10,18.4,11.2,62.5,-37.8195002,144.9418888,Does not need irrigation
2,14,18,10,18.1,8.3,63.1,-37.8203537,144.9404816,Does not need irrigation
2,14,20,15,17.4,77.7,66.7,-37.8203537,144.9404816,Does not need irrigation
2,14,20,15,17.1,85.1,61.9,-37.8197121,144.9413253,Does not need irrigation
2,14,20,30,18.1,88.4,68,-37.8199043,144.9404851,Does not need irrigation
2,14,22,10,18.7,93.5,56.5,-37.8197121,144.9413253,Does not need irrigation
2,14,22,55,20.6,95.2,62.2,-37.8199043,144.9404851,Does not need irrigation
2,15,0,35,30.3,97.1,40.4,-37.8199043,144.9404851,Need irrigation
2,15,1,10,29.7,96.9,40.1,-37.8199043,144.9404851,Need irrigation
2,15,1,30,31,97.2,41.7,-37.8199043,144.9404851,Need irrigation
2,15,2,5,31.9,97.5,41.8,-37.8197121,144.9413253,Need irrigation
2,15,7,0,43.2,98.3,28.6,-37.8197121,144.9413253,Need irrigation
2,15,11,10,28.4,0.8,35.8,-37.8197121,144.9413253,Need irrigation
2,15,11,30,28.4,0.7,35.5,-37.8197121,144.9413253,Need irrigation
2,15,12,0,28.7,0.7,35.8,-37.8197121,144.9413253,Need irrigation
2,16,9,40,19.4,6,61.9,-37.8199043,144.9404851,Does not need irrigation
2,16,9,40,19,14.3,55.2,-37.8195002,144.9418888,Does not need irrigation
2,16,9,40,18.7,10.2,34.7,-37.8203537,144.9404816,Need irrigation
2,16,10,5,18.7,1.2,54.4,-37.8197121,144.9413253,Does not need irrigation
2,16,11,0,19.4,3.1,62.3,-37.8199043,144.9404851,Does not need irrigation
2,17,0,5,19,95.4,51.6,-37.8197121,144.9413253,Does not need irrigation
2,17,2,30,20,96,50.2,-37.8197121,144.9413253,Does not need irrigation
2,14,11,45,20,3.2,68,-37.8199043,144.9404851,Does not need irrigation
2,14,14,30,19,2.7,68,-37.8199043,144.9404851,Does not need irrigation
2,14,15,45,19,2.8,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,15,45,19,11.2,60.6,-37.8195002,144.9418888,Does not need irrigation
2,14,15,45,18.7,8.3,62.5,-37.8203537,144.9404816,Does not need irrigation
2,14,11,55,19,1.4,60.8,-37.8197121,144.9413253,Does not need irrigation
2,14,11,55,19.7,3.1,68.3,-37.8199043,144.9404851,Does not need irrigation
2,14,12,10,19.7,11.1,63,-37.8195002,144.9418888,Does not need irrigation
2,14,12,10,19,8.2,61.9,-37.8203537,144.9404816,Does not need irrigation
2,14,12,20,19.7,2.7,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,12,50,19.4,2.6,68.3,-37.8199043,144.9404851,Does not need irrigation
2,14,13,10,19,2.6,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,13,20,19,2.6,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,13,25,18.7,11.2,63.9,-37.8195002,144.9418888,Does not need irrigation
2,14,13,25,18.7,8.2,63.1,-37.8203537,144.9404816,Does not need irrigation
2,14,13,25,18.4,1,61.1,-37.8197121,144.9413253,Does not need irrigation
2,14,13,35,19,11.3,63,-37.8195002,144.9418888,Does not need irrigation
2,14,13,35,18.7,8.4,63.1,-37.8203537,144.9404816,Does not need irrigation
2,14,13,40,19,2.9,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,14,0,19,2.8,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,14,5,18.7,8.2,63.6,-37.8203537,144.9404816,Does not need irrigation
2,14,14,10,19,2.8,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,14,15,19,11.2,61.9,-37.8195002,144.9418888,Does not need irrigation
2,14,14,15,18.7,8.2,63.3,-37.8203537,144.9404816,Does not need irrigation
2,14,14,15,18.4,1,60.4,-37.8197121,144.9413253,Does not need irrigation
2,14,14,45,18.7,11.1,62.6,-37.8195002,144.9418888,Does not need irrigation
2,14,15,0,18.1,0.9,60.3,-37.8197121,144.9413253,Does not need irrigation
2,14,15,0,19,2.7,68,-37.8199043,144.9404851,Does not need irrigation
2,14,15,5,19,11.1,62.2,-37.8195002,144.9418888,Does not need irrigation
2,14,15,15,19,11.2,62,-37.8195002,144.9418888,Does not need irrigation
2,14,15,20,18.4,1,59.5,-37.8197121,144.9413253,Does not need irrigation
2,14,15,25,19,2.8,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,15,30,18.4,1,60,-37.8197121,144.9413253,Does not need irrigation
2,14,15,40,18.7,1,59.8,-37.8197121,144.9413253,Does not need irrigation
2,14,14,50,18.1,0.9,60.4,-37.8197121,144.9413253,Does not need irrigation
2,14,14,50,19,2.7,67.8,-37.8199043,144.9404851,Does not need irrigation
2,15,15,15,22.3,0.8,47.5,-37.8197121,144.9413253,Need irrigation
2,15,23,50,24.5,97.5,43.6,-37.8197121,144.9413253,Need irrigation
2,16,1,15,24.2,97.2,46.7,-37.8199043,144.9404851,Need irrigation
2,16,1,45,25.8,97.2,42.5,-37.8199043,144.9404851,Need irrigation
2,16,4,55,30,98,37.9,-37.8197121,144.9413253,Need irrigation
2,16,6,10,27.1,98,41.8,-37.8197121,144.9413253,Need irrigation
2,16,7,10,26.8,98.1,43.7,-37.8197121,144.9413253,Need irrigation
2,16,8,40,19.7,91.6,53.8,-37.8197121,144.9413253,Does not need irrigation
2,14,15,50,18.4,1,59.2,-37.8197121,144.9413253,Does not need irrigation
2,14,16,0,18.4,0.9,59.5,-37.8197121,144.9413253,Does not need irrigation
2,14,16,20,18.1,0.8,60.1,-37.8197121,144.9413253,Does not need irrigation
2,14,16,45,18.7,2.6,67.8,-37.8199043,144.9404851,Does not need irrigation
2,14,19,40,18.1,31.8,67.8,-37.8199043,144.9404851,Does not need irrigation
2,15,12,5,29.4,2.6,32.2,-37.8199043,144.9404851,Need irrigation
2,15,12,5,29.4,8.3,26.4,-37.8203537,144.9404816,Need irrigation
2,15,12,5,29,10.8,32.2,-37.8195002,144.9418888,Need irrigation
2,14,15,55,19,2.9,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,15,55,18.7,8.4,60.9,-37.8203537,144.9404816,Does not need irrigation
2,14,18,45,17.7,1,60.9,-37.8197121,144.9413253,Does not need irrigation
2,14,20,45,17.4,92.4,63.4,-37.8195002,144.9418888,Does not need irrigation
2,14,21,40,18.7,92.3,57,-37.8197121,144.9413253,Does not need irrigation
2,14,21,40,19.4,92.6,65.2,-37.8199043,144.9404851,Does not need irrigation
2,14,22,50,20,96.3,54.9,-37.8197121,144.9413253,Does not need irrigation
2,15,0,0,28.1,97,43.7,-37.8197121,144.9413253,Need irrigation
2,15,0,5,30.3,97.2,44.5,-37.8199043,144.9404851,Need irrigation
2,15,1,20,29.7,97,42.5,-37.8199043,144.9404851,Need irrigation
2,15,8,35,32.9,97,32.1,-37.8197121,144.9413253,Need irrigation
2,15,8,40,32.9,92.2,25.9,-37.8199043,144.9404851,Need irrigation
2,15,8,40,31.9,91.5,5.1,-37.8203537,144.9404816,Need irrigation
2,15,8,40,31.9,94.3,25.3,-37.8195002,144.9418888,Need irrigation
2,15,9,0,31.6,84.9,25.3,-37.8199043,144.9404851,Need irrigation
2,14,16,30,18.4,11,61.9,-37.8195002,144.9418888,Does not need irrigation
2,14,16,30,17.7,0.8,60.6,-37.8197121,144.9413253,Does not need irrigation
2,14,21,0,18.1,91.5,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,22,15,19.7,93.5,64.2,-37.8199043,144.9404851,Does not need irrigation
2,14,22,15,19.4,94.3,57.8,-37.8195002,144.9418888,Does not need irrigation
2,14,22,15,19.4,90.1,56,-37.8203537,144.9404816,Does not need irrigation
2,14,22,40,23.2,97,49.9,-37.8197121,144.9413253,Need irrigation
2,14,23,15,24.5,96.2,56.8,-37.8199043,144.9404851,Does not need irrigation
2,15,0,55,30.6,97.1,38.8,-37.8199043,144.9404851,Need irrigation
2,15,4,0,31.3,96.8,34.7,-37.8199043,144.9404851,Need irrigation
2,15,10,15,27.7,0.7,35.8,-37.8197121,144.9413253,Need irrigation
2,14,16,55,18.7,2.8,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,17,0,18.7,11,62.3,-37.8195002,144.9418888,Does not need irrigation
2,14,17,0,18.1,8.1,64.1,-37.8203537,144.9404816,Does not need irrigation
2,14,18,0,18.4,11.1,62.6,-37.8195002,144.9418888,Does not need irrigation
2,14,18,5,17.7,1,60.6,-37.8197121,144.9413253,Does not need irrigation
2,14,18,5,18.4,2.8,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,18,35,17.7,1,60.9,-37.8197121,144.9413253,Does not need irrigation
2,15,12,35,29.4,2.6,35.8,-37.8199043,144.9404851,Need irrigation
2,14,17,20,19,11.2,61.2,-37.8195002,144.9418888,Does not need irrigation
2,14,17,20,18.7,8.4,60.9,-37.8203537,144.9404816,Does not need irrigation
2,14,18,40,18.1,2.9,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,18,40,18.1,8.4,63.4,-37.8203537,144.9404816,Does not need irrigation
2,14,19,15,17.7,1.3,60.8,-37.8197121,144.9413253,Does not need irrigation
2,14,19,55,18.1,70.9,62.8,-37.8195002,144.9418888,Does not need irrigation
2,14,19,55,17.4,68.2,61.1,-37.8197121,144.9413253,Does not need irrigation
2,14,23,45,29.4,96.8,47.8,-37.8199043,144.9404851,Need irrigation
2,15,9,5,30.3,82.9,32.2,-37.8197121,144.9413253,Need irrigation
2,15,9,30,30.3,18.3,29.4,-37.8199043,144.9404851,Need irrigation
2,15,10,35,29.4,10.9,29.5,-37.8195002,144.9418888,Need irrigation
2,15,11,45,29,2.7,30.8,-37.8199043,144.9404851,Need irrigation
2,14,19,0,18.4,2.3,68,-37.8199043,144.9404851,Does not need irrigation
2,14,19,0,18.4,11.3,62.3,-37.8195002,144.9418888,Does not need irrigation
2,14,19,5,17.7,1.1,60.8,-37.8197121,144.9413253,Does not need irrigation
2,14,19,20,18.4,2.7,67.7,-37.8199043,144.9404851,Does not need irrigation
2,14,19,20,18.1,9,62.5,-37.8203537,144.9404816,Does not need irrigation
2,14,20,35,17.4,86.2,63.6,-37.8203537,144.9404816,Does not need irrigation
2,15,0,25,28.7,97,43.1,-37.8199043,144.9404851,Need irrigation
2,15,7,5,37.4,98.1,23.4,-37.8199043,144.9404851,Need irrigation
2,15,8,20,34.2,92.6,21.7,-37.8199043,144.9404851,Need irrigation
2,15,9,35,30.3,18.2,-24.9,-37.8203537,144.9404816,Need irrigation
2,15,9,35,29.7,7.9,32.4,-37.8197121,144.9413253,Need irrigation
2,15,9,45,30,9.9,13.3,-37.8203537,144.9404816,Need irrigation
2,15,9,45,30,13.2,27,-37.8195002,144.9418888,Need irrigation
2,15,9,55,29.7,8.6,21.5,-37.8203537,144.9404816,Need irrigation
2,15,9,55,30,11,27.6,-37.8195002,144.9418888,Need irrigation
2,15,9,55,28.7,0.7,33.8,-37.8197121,144.9413253,Need irrigation
2,14,19,45,18.1,51.4,62.8,-37.8195002,144.9418888,Does not need irrigation
2,14,19,45,17.7,33.7,62.8,-37.8203537,144.9404816,Does not need irrigation
2,14,19,45,17.4,47.2,60.6,-37.8197121,144.9413253,Does not need irrigation
2,14,20,0,18.1,74.6,68,-37.8199043,144.9404851,Does not need irrigation
2,14,21,30,18.4,92,57.3,-37.8197121,144.9413253,Does not need irrigation
2,14,21,30,19.4,92.5,65.3,-37.8199043,144.9404851,Does not need irrigation
2,14,22,45,20.3,95,62.6,-37.8199043,144.9404851,Does not need irrigation
2,15,0,20,28.7,97.2,42.6,-37.8197121,144.9413253,Need irrigation
2,15,6,45,35.8,97.8,30.2,-37.8199043,144.9404851,Need irrigation
2,15,10,55,29.4,2.7,31.4,-37.8199043,144.9404851,Need irrigation
2,15,10,55,29,8.3,17.9,-37.8203537,144.9404816,Need irrigation
2,15,11,5,29,2.7,32.2,-37.8199043,144.9404851,Need irrigation
2,15,11,5,28.7,8,23.2,-37.8203537,144.9404816,Need irrigation
2,15,11,5,29,11.1,31.7,-37.8195002,144.9418888,Need irrigation
2,15,11,40,28.4,0.8,35.4,-37.8197121,144.9413253,Need irrigation
2,15,12,25,29.4,2.6,36.6,-37.8199043,144.9404851,Need irrigation
2,16,11,10,19.7,3.1,61.4,-37.8199043,144.9404851,Does not need irrigation
2,16,11,10,19.4,12.2,53.5,-37.8195002,144.9418888,Does not need irrigation
2,16,11,30,19.4,3.2,62.3,-37.8199043,144.9404851,Does not need irrigation
2,16,11,30,19,10.7,54.4,-37.8195002,144.9418888,Does not need irrigation
2,16,11,40,19,3.2,61.9,-37.8199043,144.9404851,Does not need irrigation
2,16,11,40,19,11,54.1,-37.8195002,144.9418888,Does not need irrigation
2,18,2,10,21.6,96,53.7,-37.8199043,144.9404851,Does not need irrigation
2,14,20,20,17.7,86.2,68.2,-37.8199043,144.9404851,Does not need irrigation
2,14,21,55,19.4,92.8,64.9,-37.8199043,144.9404851,Does not need irrigation
2,14,21,55,19,94.1,58.7,-37.8195002,144.9418888,Does not need irrigation
2,14,21,55,19.4,90.5,57.8,-37.8203537,144.9404816,Does not need irrigation
2,14,22,0,18.7,92.7,56.8,-37.8197121,144.9413253,Does not need irrigation
2,14,22,5,19.4,93.3,64.9,-37.8199043,144.9404851,Does not need irrigation
2,14,22,5,19,90.2,57.4,-37.8203537,144.9404816,Does not need irrigation
2,14,22,5,19.4,94.2,59,-37.8195002,144.9418888,Does not need irrigation
2,14,23,25,22.9,95.3,57.6,-37.8199043,144.9404851,Does not need irrigation
2,14,23,50,28.1,97.4,43.6,-37.8197121,144.9413253,Need irrigation
2,15,1,50,29,97.1,45,-37.8199043,144.9404851,Need irrigation
2,15,2,10,31,96.6,42.6,-37.8199043,144.9404851,Need irrigation
2,15,2,50,29.7,97.3,40.3,-37.8199043,144.9404851,Need irrigation
2,15,6,10,38.1,97.8,32.5,-37.8197121,144.9413253,Need irrigation
2,15,7,55,38.7,98,30.3,-37.8197121,144.9413253,Need irrigation
2,15,8,15,34.2,94.2,30.6,-37.8197121,144.9413253,Need irrigation
2,15,8,50,32.3,89.4,24.6,-37.8199043,144.9404851,Need irrigation
2,15,8,55,30.6,88.6,32.4,-37.8197121,144.9413253,Need irrigation
2,15,9,40,30,5.6,29.4,-37.8199043,144.9404851,Need irrigation
2,15,10,10,29.7,2.8,31.1,-37.8199043,144.9404851,Need irrigation
2,15,12,50,29,10.3,35.7,-37.8195002,144.9418888,Need irrigation
2,15,12,50,28.4,0.6,39.8,-37.8197121,144.9413253,Need irrigation
2,14,22,20,20.3,96.6,54.9,-37.8197121,144.9413253,Does not need irrigation
2,14,22,25,19.7,93.8,63.6,-37.8199043,144.9404851,Does not need irrigation
2,14,22,25,19.7,94.4,57.1,-37.8195002,144.9418888,Does not need irrigation
2,14,23,0,24.2,97.4,49.1,-37.8197121,144.9413253,Need irrigation
2,14,23,10,26.8,97.5,45.8,-37.8197121,144.9413253,Need irrigation
2,14,23,40,26.8,97.5,45.5,-37.8197121,144.9413253,Need irrigation
2,15,1,35,30.6,97.5,44,-37.8197121,144.9413253,Need irrigation
2,15,2,0,30.3,97.4,42.8,-37.8199043,144.9404851,Need irrigation
2,15,2,40,29.4,97.2,42.9,-37.8199043,144.9404851,Need irrigation
2,15,3,20,30.3,97.3,36.8,-37.8199043,144.9404851,Need irrigation
2,15,4,55,34.2,97.7,29.5,-37.8199043,144.9404851,Need irrigation
2,15,5,45,37.7,97.7,20.7,-37.8199043,144.9404851,Need irrigation
2,15,6,5,36.8,97.5,27,-37.8199043,144.9404851,Need irrigation
2,15,6,20,36.8,97.3,31.4,-37.8197121,144.9413253,Need irrigation
2,15,7,40,35.8,97.8,25.1,-37.8199043,144.9404851,Need irrigation
2,15,7,45,38.7,97.5,30.8,-37.8197121,144.9413253,Need irrigation
2,15,7,50,36.5,97.8,26.1,-37.8199043,144.9404851,Need irrigation
2,15,8,0,37.7,97.9,28.1,-37.8199043,144.9404851,Need irrigation
2,15,8,0,36.1,97.9,20.4,-37.8203537,144.9404816,Need irrigation
2,15,8,0,36.8,98.5,24.3,-37.8195002,144.9418888,Need irrigation
2,15,8,25,32.3,93.9,32.1,-37.8197121,144.9413253,Need irrigation
2,15,8,45,31,91.6,32.8,-37.8197121,144.9413253,Need irrigation
2,15,9,15,30,63.6,32.2,-37.8197121,144.9413253,Does not need irrigation
2,15,9,50,29.7,3,33,-37.8199043,144.9404851,Need irrigation
2,15,10,30,28.4,0.7,34.4,-37.8197121,144.9413253,Need irrigation
2,15,10,30,29.7,2.8,30.2,-37.8199043,144.9404851,Need irrigation
2,15,11,15,29,2.7,32.2,-37.8199043,144.9404851,Need irrigation
2,15,11,15,29,11.1,30.5,-37.8195002,144.9418888,Need irrigation
2,16,20,15,18.1,63.3,61.4,-37.8199043,144.9404851,Does not need irrigation
2,15,12,45,29,2.7,38.4,-37.8199043,144.9404851,Need irrigation
2,15,13,0,28.7,8.1,32.1,-37.8203537,144.9404816,Need irrigation
2,15,13,0,28.4,10.7,37.3,-37.8195002,144.9418888,Need irrigation
2,15,13,0,27.7,0.7,41.2,-37.8197121,144.9413253,Need irrigation
2,15,13,10,28.4,10.9,37.1,-37.8195002,144.9418888,Need irrigation
2,15,13,10,28.4,8.1,32.1,-37.8203537,144.9404816,Need irrigation
2,15,13,10,27.7,0.7,40.6,-37.8197121,144.9413253,Need irrigation
2,15,13,30,27.7,8.2,31.6,-37.8203537,144.9404816,Need irrigation
2,15,13,35,28.1,2.7,39.9,-37.8199043,144.9404851,Need irrigation
2,15,13,45,27.1,0.7,40.4,-37.8197121,144.9413253,Need irrigation
2,15,13,45,27.7,2.7,40.9,-37.8199043,144.9404851,Need irrigation
2,15,13,55,26.8,0.7,40.9,-37.8197121,144.9413253,Need irrigation
2,15,14,0,27.7,2.6,40.7,-37.8199043,144.9404851,Need irrigation
2,15,14,0,27.4,8.3,33.5,-37.8203537,144.9404816,Need irrigation
2,15,14,0,27.7,10.8,38.4,-37.8195002,144.9418888,Need irrigation
2,15,14,5,26.8,0.7,42.3,-37.8197121,144.9413253,Need irrigation
2,15,14,10,27.4,2.6,43.1,-37.8199043,144.9404851,Need irrigation
2,15,14,10,26.8,7.6,32.7,-37.8203537,144.9404816,Need irrigation
2,15,14,20,26.5,2.6,45.6,-37.8199043,144.9404851,Need irrigation
2,15,14,20,25.8,11,42.6,-37.8195002,144.9418888,Need irrigation
2,15,14,25,24.5,0.7,45.9,-37.8197121,144.9413253,Need irrigation
2,15,14,30,25.2,2.7,49.1,-37.8199043,144.9404851,Need irrigation
2,15,14,30,24.5,8.2,42.5,-37.8203537,144.9404816,Need irrigation
2,15,14,30,24.8,10.9,45,-37.8195002,144.9418888,Need irrigation
2,15,14,35,23.5,0.7,47.7,-37.8197121,144.9413253,Need irrigation
2,15,14,40,24.5,2.7,50,-37.8199043,144.9404851,Does not need irrigation
2,15,14,45,23.2,0.8,48.1,-37.8197121,144.9413253,Need irrigation
2,15,14,50,23.9,2.8,51.6,-37.8199043,144.9404851,Does not need irrigation
2,15,14,55,22.9,0.7,48.5,-37.8197121,144.9413253,Need irrigation
2,15,15,0,23.5,2.8,50.8,-37.8199043,144.9404851,Does not need irrigation
2,15,15,0,23.2,11.3,46.1,-37.8195002,144.9418888,Need irrigation
2,15,21,0,18.1,91.9,60,-37.8199043,144.9404851,Does not need irrigation
2,15,21,0,17.7,90.2,26.2,-37.8203537,144.9404816,Need irrigation
2,15,23,15,21.3,97.5,47.7,-37.8197121,144.9413253,Need irrigation
2,15,23,45,23.9,96.9,48.1,-37.8199043,144.9404851,Need irrigation
2,16,0,45,23.9,97.1,47.8,-37.8199043,144.9404851,Need irrigation
2,16,8,35,21,92.3,60.1,-37.8199043,144.9404851,Does not need irrigation
2,16,12,5,18.4,8.9,20.7,-37.8203537,144.9404816,Need irrigation
2,16,16,10,18.4,3.2,58.9,-37.8199043,144.9404851,Does not need irrigation
2,16,16,10,17.7,9.1,41.8,-37.8203537,144.9404816,Need irrigation
2,16,16,10,18.1,10.1,51.3,-37.8195002,144.9418888,Does not need irrigation
2,16,19,25,18.4,3,61.4,-37.8199043,144.9404851,Does not need irrigation
2,16,19,25,17.7,9.5,48.5,-37.8203537,144.9404816,Need irrigation
2,16,19,25,18.1,12.2,53.8,-37.8195002,144.9418888,Does not need irrigation
2,16,21,30,17.4,86.4,54,-37.8197121,144.9413253,Does not need irrigation
2,15,15,10,23.5,2.8,50.8,-37.8199043,144.9404851,Does not need irrigation
2,15,15,20,23.2,2.9,50.8,-37.8199043,144.9404851,Does not need irrigation
2,15,15,20,22.3,7.8,43.7,-37.8203537,144.9404816,Need irrigation
2,15,15,20,22.9,10.9,45.6,-37.8195002,144.9418888,Need irrigation
2,15,15,25,21.9,0.8,47.7,-37.8197121,144.9413253,Need irrigation
2,15,15,35,21.9,0.8,47.3,-37.8197121,144.9413253,Need irrigation
2,15,15,40,22.6,2.9,49.7,-37.8199043,144.9404851,Need irrigation
2,15,15,45,22.3,7.9,40.7,-37.8203537,144.9404816,Need irrigation
2,15,16,25,21.6,10.6,48.8,-37.8195002,144.9418888,Need irrigation
2,15,16,25,20.6,0.8,51.6,-37.8197121,144.9413253,Does not need irrigation
2,15,17,15,19.7,2.9,55.2,-37.8199043,144.9404851,Does not need irrigation
2,15,17,15,19,8.7,-24.9,-37.8203537,144.9404816,Need irrigation
2,15,17,15,19.4,11.3,48.3,-37.8195002,144.9418888,Need irrigation
2,15,17,40,18.4,0.9,52.9,-37.8197121,144.9413253,Does not need irrigation
2,15,17,55,18.4,8.8,-24.9,-37.8203537,144.9404816,Need irrigation
2,15,18,0,18.4,0.9,51,-37.8197121,144.9413253,Does not need irrigation
2,15,19,20,17.1,9.1,44.5,-37.8203537,144.9404816,Need irrigation
2,15,19,20,17.4,2.2,54.9,-37.8197121,144.9413253,Does not need irrigation
2,15,19,25,18.1,6.5,62.3,-37.8199043,144.9404851,Does not need irrigation
2,15,19,30,17.7,18.2,55.4,-37.8195002,144.9418888,Does not need irrigation
2,15,19,30,17.4,11.3,56.2,-37.8197121,144.9413253,Does not need irrigation
2,15,19,40,17.1,27,34.3,-37.8203537,144.9404816,Need irrigation
2,15,19,40,17.7,41.3,55.2,-37.8195002,144.9418888,Does not need irrigation
2,15,19,40,17.1,40,54.9,-37.8197121,144.9413253,Does not need irrigation
2,15,20,0,17.1,69.9,42.6,-37.8203537,144.9404816,Does not need irrigation
2,15,20,0,16.8,80.1,55.1,-37.8197121,144.9413253,Does not need irrigation
2,15,20,5,17.4,82.8,62,-37.8199043,144.9404851,Does not need irrigation
2,15,20,45,17.1,90.2,53.5,-37.8197121,144.9413253,Does not need irrigation
2,16,4,10,25.2,97.1,39.8,-37.8199043,144.9404851,Need irrigation
2,15,15,50,22.6,2.9,48.9,-37.8199043,144.9404851,Need irrigation
2,15,17,25,19.7,3.1,56,-37.8199043,144.9404851,Does not need irrigation
2,15,17,25,19.4,11.3,48.6,-37.8195002,144.9418888,Need irrigation
2,15,20,25,17.1,87.2,54.8,-37.8197121,144.9413253,Does not need irrigation
2,15,15,55,21.9,7.9,39.8,-37.8203537,144.9404816,Need irrigation
2,15,15,55,21.6,0.8,45.9,-37.8197121,144.9413253,Need irrigation
2,15,16,35,20.3,0.9,50.5,-37.8197121,144.9413253,Does not need irrigation
2,16,3,10,23.2,97.1,45.3,-37.8199043,144.9404851,Need irrigation
2,16,12,0,19.4,3.3,64.1,-37.8199043,144.9404851,Does not need irrigation
2,15,16,0,22.6,2.9,48.8,-37.8199043,144.9404851,Need irrigation
2,15,16,10,22.3,2.9,49.6,-37.8199043,144.9404851,Need irrigation
2,15,16,40,21.3,2.9,57.1,-37.8199043,144.9404851,Does not need irrigation
2,15,18,45,18.4,2.9,60.1,-37.8199043,144.9404851,Does not need irrigation
2,15,18,45,17.7,8.9,44.5,-37.8203537,144.9404816,Need irrigation
2,15,18,45,18.1,11.6,52.7,-37.8195002,144.9418888,Does not need irrigation
2,15,19,35,18.1,25.4,62.8,-37.8199043,144.9404851,Does not need irrigation
2,15,21,10,18.1,92.5,59.5,-37.8199043,144.9404851,Does not need irrigation
2,18,4,25,21.3,96.2,59.8,-37.8199043,144.9404851,Does not need irrigation
2,18,13,40,18.1,1.3,59.3,-37.8197121,144.9413253,Does not need irrigation
2,15,16,5,21.9,7.9,38.4,-37.8203537,144.9404816,Need irrigation
2,15,16,5,22.3,10.3,44.7,-37.8195002,144.9418888,Need irrigation
2,15,16,5,21.6,0.8,46.7,-37.8197121,144.9413253,Need irrigation
2,15,16,15,21.3,0.9,47.5,-37.8197121,144.9413253,Need irrigation
2,15,16,20,21.9,2.9,53.3,-37.8199043,144.9404851,Does not need irrigation
2,15,16,30,21.6,2.8,55.7,-37.8199043,144.9404851,Does not need irrigation
2,15,16,50,20.6,3,57.8,-37.8199043,144.9404851,Does not need irrigation
2,15,17,35,19.4,3,58.1,-37.8199043,144.9404851,Does not need irrigation
2,15,17,35,19,11.6,51.3,-37.8195002,144.9418888,Does not need irrigation
2,15,17,45,19.4,3,58.9,-37.8199043,144.9404851,Does not need irrigation
2,15,17,45,18.4,8.7,16.4,-37.8203537,144.9404816,Need irrigation
2,15,17,45,19,11.2,52.7,-37.8195002,144.9418888,Does not need irrigation
2,15,19,5,18.4,2.4,61.9,-37.8199043,144.9404851,Does not need irrigation
2,15,20,30,17.7,87.6,61.4,-37.8199043,144.9404851,Does not need irrigation
2,15,21,30,18.4,93.5,58.5,-37.8199043,144.9404851,Does not need irrigation
2,15,21,50,18.4,93.5,57.1,-37.8199043,144.9404851,Does not need irrigation
2,15,21,50,18.4,92.6,20.7,-37.8203537,144.9404816,Need irrigation
2,15,22,0,18.7,94.2,56.3,-37.8199043,144.9404851,Does not need irrigation
2,15,22,0,19,93.1,18,-37.8203537,144.9404816,Need irrigation
2,15,22,45,20.3,96,48.8,-37.8197121,144.9413253,Need irrigation
2,15,23,10,20.3,95.6,54,-37.8199043,144.9404851,Does not need irrigation
